endTime,artistName,trackName,msPlayed
2023-08-06 16:53,CalledOut Music,Say That I Love You,1475
2023-08-06 16:53,Moses Bliss,You I Live For,1
2023-08-06 16:53,Pastor Emmanuel Iren,The Glory (Remake),1565
2023-08-06 16:53,kaestrings,Broken (Acoustic),338
2023-08-06 16:53,Anendlessocean,Nazarene,5686
2023-08-06 16:58,Sunmisola Agbebi,B'Ola - Honour,324437
2023-08-06 17:02,Anendlessocean,Alakori,198114
2023-08-06 17:03,ABOSEDE,Kumama,92167
2023-08-06 17:06,Moses Bliss,Miracle No Dey Tire Jesus,165954
2023-08-06 17:10,kaestrings,Taré (Acoustic),257678
2023-08-06 17:13,Ebuka Songs,Jesus Christ is seen,183293
2023-08-06 17:27,Sunmisola Agbebi,"My Daddy, My Daddy - Live at AiiiH - As It Is In Heaven",812607
2023-08-06 17:30,Pastor Emmanuel Iren,Apostolos,185437
2023-08-06 17:33,Anendlessocean,JI,149843
2023-08-06 17:34,Victor Thompson,You make all things Beautiful (Piano Session),87400
2023-08-06 17:38,kaestrings,You Are My God,265985
2023-08-06 17:41,Nkay,Heart of Worship,170822
2023-08-06 17:48,Ty Bello,Fire Fire,406797
2023-08-06 17:52,ELI-J,Let Us Pray,202173
2023-08-06 17:55,Pastor Emmanuel Iren,Yes to Your Will,225907
2023-08-06 17:58,Moses Bliss,Taking Care,179207
2023-08-06 18:01,kaestrings,Nasara (Acoustic),133261
2023-08-06 18:04,Anendlessocean,C’est la vie,197705
2023-08-06 18:05,Ryan Ofei,Jehova,31507
2023-08-06 18:09,kaestrings,Broken (Acoustic),242477
2023-08-06 18:16,kaestrings,Let It Show That I Met With You (Soaking),435431
2023-08-06 18:20,kaestrings,With Me,229930
2023-08-06 18:24,kaestrings,Love (Me Na Yi Daka so Ni Haka),259132
2023-08-06 18:26,kaestrings,He Is Enough,127806
2023-08-06 18:29,kaestrings,Fear of God (Acoustic),161837
2023-08-06 18:42,kaestrings,Love (Acoustic),456902
2023-08-06 18:46,UKUPHILA KWAMASWAZI CHURCH,USOMANDLA,277413
2023-08-06 18:47,kaestrings,With Me (Live),17483
2023-08-06 18:52,Gary Tight,Zimukwende,341987
2023-08-06 18:54,Gary Tight,Ndiwe,62338
2023-08-06 18:54,Beracah,Yesu Wanga,0
2023-08-06 18:55,Beracah,Yesu Wanga,28731
2023-08-06 19:01,Bucy Radebe,Uzugcin'impilo Yam',375521
2023-08-06 19:06,Soweto Central Chorus of the Salvation Army,Bawo (Live),298280
2023-08-06 19:06,Joepraize,Mighty God,6792
2023-08-06 19:11,Joepraize,Mighty God - Remix,323710
2023-08-06 19:19,Spirit Of Praise,Yehla Nkosi / Jesu Unamandla - Live,427456
2023-08-06 19:21,Moses Bliss,Miracle No Dey Tire Jesus,165698
2023-08-06 19:26,Tim Godfrey,Nara,296230
2023-08-06 19:29,Vusi Nova,As'phelelanga (feat. Jessica Mbangeni),134211
2023-08-06 19:29,Sithelo,Forever,134211
2023-08-06 19:33,Gwijo Squad,Jikeleza/Zamfemfe Medley,262502
2023-08-06 19:37,Gwijo Squad,Uthuleleni Mawande,262456
2023-08-06 19:40,Gwijo Squad,Tyala Lam/Amawololo Medley,170696
2023-08-06 22:52,Carol Mujokoro,Ropa RaJesu,326539
2023-08-06 22:57,Carol Mujokoro,NdiMwari Baba,309453
2023-08-06 23:03,Kudzi Nyakudya,Pasi Pano,331885
2023-08-06 23:06,Shona Roman Catholic Church Choir,Kwaziwai MaiMaria,234004
2023-08-06 23:07,Tembalami,Jesu Ndiye She,6835
2023-08-06 23:10,Shona Roman Catholic Church Choir,Kwaziwai MaiMaria,234004
2023-08-06 23:16,Tembalami,Jesu Ndiye She,315933
2023-08-06 23:22,Sharon Manyonganise,Akatendeka,328464
2023-08-06 23:28,Kudzie,Anondida,383533
2023-08-06 23:35,Carol Mujokoro,He Will Make A Way,402819
2023-08-06 23:40,Kudzi Nyakudya,Ngoma Iyo,313615
2023-08-07 20:20,Beautiful Chorus,Breathe It In,109345
2023-08-07 20:21,Beautiful Chorus,Now,75576
2023-08-07 20:22,Beautiful Chorus,More Gratitude,82597
2023-08-07 20:25,Beautiful Chorus,Bless Up,164000
2023-08-07 20:33,Beautiful Chorus,Be Here Now,511900
2023-08-07 20:38,Beautiful Chorus,Dear Moon,263709
2023-08-07 20:39,Beautiful Chorus,Choose to Rest,97232
2023-08-07 20:41,Beautiful Chorus,I Wanna Live,118970
2023-08-07 20:45,Beautiful Chorus,I Am,252710
2023-08-07 20:46,Beautiful Chorus,I Stay Lucky,69750
2023-08-07 20:48,Beautiful Chorus,I Love My Life,110165
2023-08-07 21:12,Beautiful Chorus,Root Chakra,1225315
2023-08-07 21:16,Beautiful Chorus,Root Chakra,9680
2023-08-07 21:16,Beautiful Chorus,Faith’s Hymn,209178
2023-08-07 21:22,Beautiful Chorus,Faith’s Hymn,379736
2023-08-07 21:24,Beautiful Chorus,Safe Dream Space,110283
2023-08-07 21:26,Beautiful Chorus,Brilliant Mycelium - Fantastic Fungi: Reimagine,109610
2023-08-07 21:30,Beautiful Chorus,Heart Chakra,250270
2023-08-07 21:30,Beautiful Chorus,Limitless Love,14249
2023-08-07 21:35,Beautiful Chorus,Heart Chakra,280576
2023-08-07 21:37,Beautiful Chorus,Limitless Love,134923
2023-08-08 00:44,Buju Banton,Champion,255772
2023-08-08 00:48,Buju Banton,Murderer,236733
2023-08-08 00:52,Buju Banton,Bonafide Love (feat. Wayne Wonder),234773
2023-08-08 00:54,Buju Banton,BORN FOR GREATNESS,102699
2023-08-08 00:58,Buju Banton,Champion,239960
2023-08-08 01:01,Buju Banton,Bonafide Love (feat. Wayne Wonder),1792
2023-08-08 01:01,Buju Banton,Murderer,236489
2023-08-08 01:06,Buju Banton,Murderer,278631
2023-08-08 01:07,Buju Banton,Bonafide Love (feat. Wayne Wonder),38957
2023-08-08 01:13,Beautiful Chorus,Faith’s Hymn,379736
2023-08-08 01:22,Beautiful Chorus,Root Chakra,557096
2023-08-08 01:23,Beautiful Chorus,Heart Chakra,47189
2023-08-08 01:25,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:38,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:40,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:42,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:45,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:47,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:50,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:52,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:54,Beautiful Chorus,Be Here Now,144725
2023-08-08 01:55,Beautiful Chorus,Be Here Now,24535
2023-08-08 13:02,Beautiful Chorus,Faith’s Hymn,257480
2023-08-08 13:06,Toby Franco,uThando,470
2023-08-08 13:06,Spyro,Who Is Your Guy? - Remix,11264
2023-08-08 13:06,Spyro,Who Is Your Guy? - Remix,211875
2023-08-08 13:06,Spyro,Who Is Your Guy? - Remix,10840
2023-08-08 13:12,Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",356814
2023-08-08 13:19,DJ Stokie,Awukhuzeki,397168
2023-08-08 13:23,De Mthuda,Sgudi Snyc,303767
2023-08-08 13:31,Nobantu Vilakazi,Ntabez'kude,453490
2023-08-08 13:31,Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",4272
2023-08-08 13:34,Davido,KANTE (feat. Fave),194616
2023-08-08 13:37,DJ Kev,Overdo,180000
2023-08-08 13:41,Damini,Disagree,208598
2023-08-08 13:46,Bnxn,GWAGWALADA,317679
2023-08-08 13:49,Lojay,Monalisa,212975
2023-08-08 13:53,Laime,7 in the Morning,214913
2023-08-08 13:56,Jujuboy,Spaceman,203198
2023-08-08 13:59,Victony,My Darling,193500
2023-08-08 14:05,Crayon,Ngozi,356173
2023-08-08 14:08,Burna Boy,Last Last,172342
2023-08-08 14:11,Rexxie,Abracadabra - Remix,172062
2023-08-08 14:12,DeJ Loaf,Please Don't Go,24508
2023-08-08 14:18,Rexxie,Abracadabra - Remix,401645
2023-08-08 14:21,DeJ Loaf,Please Don't Go,148800
2023-08-08 14:30,CKay,"WATAWI (feat. Davido, Focalistic & Abidoza)",305941
2023-08-08 14:32,Mohbad,PARIWO,120439
2023-08-08 14:35,Wizkid,Bad To Me,178586
2023-08-08 14:40,KiDi,Likor (feat. Stonebwoy),164705
2023-08-08 14:42,Young Jonn,Sharpally,163361
2023-08-08 14:46,Ruger,Asiwaju,216000
2023-08-08 14:49,Bella Shmurda,DND,168048
2023-08-08 14:51,Adekunle Gold,Ogaranya,168610
2023-08-08 14:55,King Promise,Terminator (feat. Young Jonn),234024
2023-08-08 14:58,Toby Grey,Peace Of MI-ND,161808
2023-08-08 15:01,Boybreed,ENTA,156237
2023-08-08 15:04,Crayon,Belle Full,191113
2023-08-08 15:08,Boj,Line Of Fire,255000
2023-08-08 15:10,Asake,Amapiano,124296
2023-08-08 15:10,Asake,Amapiano,2730
2023-08-08 15:15,Harrycane,Dubula,306833
2023-08-08 15:23,DJ Stokie,Awukhuzeki,492617
2023-08-08 15:29,De Mthuda,Sgudi Snyc,331377
2023-08-08 15:34,Deejaykgosi,Ngizwile,334419
2023-08-08 15:56,DJ Stokie,Awukhuzeki,320
2023-08-08 15:56,Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),245971
2023-08-08 16:02,De Mthuda,Sgudi Snyc,331377
2023-08-08 16:07,Deejaykgosi,Ngizwile,334419
2023-08-08 16:13,Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),350309
2023-08-08 16:18,Elvirgo,Malume (Nta Swi Byela Mani Revisit),273640
2023-08-08 16:58,Busta 929,Uyavala,253663
2023-08-08 18:41,Busta 929,Uyavala,94943
2023-08-08 18:47,Jimmy Maradona,Wena Wa Pallwa (feat. Ch'cco & LeeMcKrazy),360920
2023-08-08 18:48,Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",54185
2023-08-08 18:53,Diamond Platnumz,Shu! (feat. Chley),263571
2023-08-08 18:54,Ndlu Nkulu,Nduduzo,61588
2023-08-08 22:41,Carol Mujokoro,Ropa RaJesu,30039
2023-08-08 22:41,Rasha,Azara Alhai,74149
2023-08-08 22:48,Rasha,Azara Alhai,0
2023-08-08 22:48,Rasha,Azara Alhai,431928
2023-08-08 22:54,Rasha,Azara Alhai,387887
2023-08-08 23:01,Rasha,Azara Alhai,387779
2023-08-08 23:05,Tayc,Lucky,38716
2023-08-08 23:05,Rasha,Azara Alhai,231763
2023-08-08 23:07,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107278
2023-08-08 23:10,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,171392
2023-08-08 23:12,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107267
2023-08-08 23:14,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107271
2023-08-08 23:16,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107269
2023-08-08 23:17,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107280
2023-08-08 23:19,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107322
2023-08-08 23:21,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107305
2023-08-08 23:23,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107336
2023-08-08 23:25,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107320
2023-08-08 23:26,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107358
2023-08-08 23:28,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107341
2023-08-08 23:30,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107286
2023-08-08 23:42,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,100000
2023-08-09 01:59,Ebuka Songs,I Will Pray,169777
2023-08-09 02:01,Davido,FOR THE ROAD,146882
2023-08-09 02:15,Spirit of Prophecy,Morning Devotion/Amapiano Praise - Live,805954
2023-08-09 02:21,Oche Jonkings,Omanchala,353342
2023-08-09 02:23,Asake,2:30,138115
2023-08-09 02:27,kaestrings,You Are My God,265992
2023-08-09 02:28,CalledOut Music,Say That I Love You,26610
2023-08-09 02:33,DJ Stokie,Awukhuzeki,304914
2023-08-09 02:33,Lofi Afrobeats,Babas Cafe - Slowed & Reverb,13432
2023-08-09 02:33,Lofi Afrobeats,Yolovi - African Lofi,0
2023-08-09 02:33,Lofi Afrobeats,Yolovi - African Lofi,2333
2023-08-09 02:36,Kitoko Sound,Yolovi,157963
2023-08-09 02:38,Lofi Afrobeats,Chill Safari,135353
2023-08-09 02:41,Lofi Afrobeats,"The Love Dance (Hypnotizing,Soothing African Lofi)",197565
2023-08-09 02:43,Lofi Afrobeats,Shiloh's Village,117719
2023-08-09 02:47,Lofi Afrobeats,Why did i Fall in Love ? (Sad Afican Lofi),192588
2023-08-09 02:50,Lofi Afrobeats,Yolovi - Slowed & Reverbed,169395
2023-08-09 02:52,Lofi Afrobeats,Sunshine (Chill African Lofi),163547
2023-08-09 02:54,Lofi Afrobeats,No Words To Say - Vocal African Lofi,115522
2023-08-09 02:57,Lofi Afrobeats,Kumbukumbu (Sad African Lofi),183507
2023-08-09 03:00,Lofi Afrobeats,Mbali Sana (Sad African Lofi),157911
2023-08-09 03:02,Lofi Afrobeats,Connect My Vibe - Vocal African Lofi,138067
2023-08-09 03:05,Lofi Afrobeats,Zambari - Slowed & Reverb,165064
2023-08-09 03:09,Lofi Afrobeats,"Carribean Hearts (Sweet,Melodic African Lofi)",234757
2023-08-09 03:12,Lofi Afrobeats,Moyo Waupweke (Sad African Lofi),177640
2023-08-09 03:15,Lofi Afrobeats,Traditional Journey (Spiritual african lofi),176582
2023-08-09 03:18,Lofi Afrobeats,Lupita (Chocolita),154979
2023-08-09 03:22,Lofi Afrobeats,Savannah Night (Relaxing Afican Lofi),267859
2023-08-09 03:25,Lofi Afrobeats,Nakupenda (Sad African Lofi),166413
2023-08-09 03:28,Lofi Afrobeats,Memories of Love - Reminiscent African Lofi,189026
2023-08-09 03:30,Lofi Afrobeats,Better On My Own - Vocal African Lofi,121186
2023-08-09 03:34,Lofi Afrobeats,Saffari Summer (Nolastalgic & Relaxing African lofi),231431
2023-08-09 03:37,Lofi Afrobeats,Mountains Apart (Sad African Lofi),166520
2023-08-09 03:40,Lofi Afrobeats,Kanindo (Sunny Day African Lofi),199955
2023-08-09 03:42,Lofi Afrobeats,De Killi Me - Vocal African Lofi,135307
2023-08-09 03:46,Lofi Afrobeats,The Marketplace (Calm & Relaxing African Lofi),243486
2023-08-09 03:49,Lofi Afrobeats,Come Back Chioma (Sad African Lofi),166275
2023-08-09 03:53,Lofi Afrobeats,Dawn Shall Come (Heart-Warming African Lofi),220056
2023-08-09 03:55,Lofi Afrobeats,A Poor Man - Vocal African Lofi,141155
2023-08-09 04:00,Lofi Afrobeats,The Masai Princess Relaxing (Romantic & Soothing African Lofi),267361
2023-08-09 04:03,Lofi Afrobeats,Waiting (Sad African Lofi),177763
2023-08-09 04:06,Lofi Afrobeats,Remember The Rain (Reminiscent African Lofi),214280
2023-08-09 04:08,Lofi Afrobeats,Give Me Back My Heart - Vocal African Lofi,121202
2023-08-09 04:11,Lofi Afrobeats,Traditional Dance (African Lofi),177714
2023-08-09 04:15,Lofi Afrobeats,Good Morning Africa (Ambient African Lofi),210915
2023-08-09 04:18,Lofi Afrobeats,Babas Cafe - Slowed & Reverb,190028
2023-08-09 04:21,Lofi Afrobeats,Our Last Dance - Slowed and Reverb,175058
2023-08-09 04:24,Afro Zen,Yolovi,157231
2023-08-09 04:27,Lofi Afrobeats,My Odoh - African Lofi,152463
2023-08-09 04:30,Lofi Afrobeats,Lalala - Slowed & Reverb,177259
2023-08-09 04:32,Lofi Afrobeats,Shiloh's Village,117618
2023-08-09 04:33,YJKL,a walk in the park,72046
2023-08-09 04:35,Flat Ruy,Not enough memories,116083
2023-08-09 04:37,Tom Doolie,When It's Over,132462
2023-08-09 06:07,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,209479
2023-08-09 06:09,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:11,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:12,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:14,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:16,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:18,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:19,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:21,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:23,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:25,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:26,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:28,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:31,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:33,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:34,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:37,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:39,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:41,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:42,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:44,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:46,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 06:48,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,14985
2023-08-09 06:48,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:14,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,92509
2023-08-09 12:15,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:17,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:19,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:21,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:22,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:24,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 12:26,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,107484
2023-08-09 13:05,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,63938
2023-08-09 13:17,Beautiful Chorus,Faith’s Hymn,740456
2023-08-09 13:22,Beautiful Chorus,Root Chakra,281941
2023-08-09 13:27,Beautiful Chorus,Heart Chakra,280576
2023-08-09 13:32,Beautiful Chorus,Be Here Now,144725
2023-08-09 13:38,Beautiful Chorus,Faith’s Hymn,379736
2023-08-09 13:43,Beautiful Chorus,Root Chakra,281941
2023-08-09 13:47,Beautiful Chorus,Heart Chakra,280576
2023-08-09 13:50,Beautiful Chorus,Be Here Now,144725
2023-08-09 13:56,Beautiful Chorus,Faith’s Hymn,379736
2023-08-09 14:01,Beautiful Chorus,Root Chakra,281941
2023-08-09 14:05,Beautiful Chorus,Heart Chakra,280576
2023-08-09 14:08,Beautiful Chorus,Be Here Now,144725
2023-08-09 14:14,Beautiful Chorus,Faith’s Hymn,379736
2023-08-09 14:18,Beautiful Chorus,Root Chakra,281941
2023-08-09 14:23,Beautiful Chorus,Heart Chakra,280576
2023-08-09 14:25,Beautiful Chorus,Be Here Now,144725
2023-08-09 14:41,Beautiful Chorus,Faith’s Hymn,379736
2023-08-09 14:48,Beautiful Chorus,Root Chakra,281941
2023-08-09 14:53,Beautiful Chorus,Heart Chakra,280576
2023-08-09 14:55,Beautiful Chorus,Be Here Now,144725
2023-08-09 15:02,Beautiful Chorus,Faith’s Hymn,379736
2023-08-09 17:28,Beautiful Chorus,Root Chakra,531368
2023-08-09 17:33,Beautiful Chorus,Heart Chakra,280576
2023-08-09 17:35,Beautiful Chorus,Be Here Now,144725
2023-08-09 17:36,Beautiful Chorus,Faith’s Hymn,43965
2023-08-10 02:40,SOLOMON,sore loser - Acoustic,55125
2023-08-10 02:40,Kwesi Shottalinkz Paul,Ojuelegba - Instrumental,30157
2023-08-10 02:40,Rasha,Azara Alhai,52074
2023-08-10 02:46,Rasha,Azara Alhai,321415
2023-08-10 02:49,Moses Bliss,Miracle No Dey Tire Jesus,165751
2023-08-10 02:51,Moses Bliss,Miracle No Dey Tire Jesus,129446
2023-08-10 02:58,Carol Mujokoro,Ropa RaJesu,406222
2023-08-10 03:04,Carol Mujokoro,Ropa RaJesu,406151
2023-08-10 03:11,Carol Mujokoro,Ropa RaJesu,406237
2023-08-10 03:18,Carol Mujokoro,Ropa RaJesu,406008
2023-08-10 03:25,Carol Mujokoro,Ropa RaJesu,406088
2023-08-10 03:32,Carol Mujokoro,Ropa RaJesu,406091
2023-08-10 03:38,Carol Mujokoro,Ropa RaJesu,406140
2023-08-10 03:45,Carol Mujokoro,Ropa RaJesu,406099
2023-08-10 03:52,Carol Mujokoro,Ropa RaJesu,406135
2023-08-10 03:59,Carol Mujokoro,Ropa RaJesu,406034
2023-08-10 04:05,Carol Mujokoro,Ropa RaJesu,406233
2023-08-10 04:12,Carol Mujokoro,Ropa RaJesu,406113
2023-08-10 04:18,Carol Mujokoro,Ropa RaJesu,315283
2023-08-10 04:24,Rasha,Azara Alhai,387917
2023-08-10 04:31,Rasha,Azara Alhai,387702
2023-08-10 04:34,Rasha,Azara Alhai,203086
2023-08-10 04:40,Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),349998
2023-08-10 04:47,Vigro Deep,Soundcheck,405111
2023-08-10 04:54,DJ Maphorisa,"Shona Kwelanga (feat. Mawhoo, Da Muziqal Chef & Kabza De Small)",416312
2023-08-10 04:59,Zan'Ten,I like your style (feat. Kyika DeSoul),322690
2023-08-10 05:05,Murumba Pitch,Wena Dali,368317
2023-08-10 05:08,MellowBone,Skoloto,165245
2023-08-10 05:11,Polyphia,Playing God,192951
2023-08-10 05:13,Polyphia,Chimera (feat. Lil West),236524
2023-08-10 05:13,Polyphia,Chimera (feat. Lil West),5709
2023-08-10 13:38,Polyphia,Chimera (feat. Lil West),704
2023-08-10 13:38,Tekoa,Yahweh Elyon,2650
2023-08-10 13:43,Anna Golden,Take It To Jesus,268288
2023-08-10 13:47,Isla Vista Worship,So in Love,255280
2023-08-10 13:50,Cade Thompson,Arms of Jesus,201268
2023-08-10 13:52,Scootie Wop,SPIN BACK!,122462
2023-08-10 16:59,Trinix Remix,Comment ne pas te louer,147919
2023-08-10 18:01,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,105011
2023-08-10 18:01,Tish Hyman,Lucky - GC PRESENTS: Evergreen - Live,0
2023-08-10 18:06,Beautiful Chorus,Heart Chakra,280576
2023-08-10 18:08,Beautiful Chorus,Be Here Now,144725
2023-08-10 18:14,Beautiful Chorus,Faith’s Hymn,379736
2023-08-10 18:19,Beautiful Chorus,Root Chakra,281941
2023-08-10 18:20,Beautiful Chorus,Heart Chakra,33118
2023-08-10 18:24,Beautiful Chorus,Root Chakra,281941
2023-08-10 18:29,Beautiful Chorus,Heart Chakra,280576
2023-08-10 18:31,Beautiful Chorus,Be Here Now,144725
2023-08-10 18:37,Beautiful Chorus,Faith’s Hymn,379736
2023-08-10 18:42,Beautiful Chorus,Root Chakra,281941
2023-08-10 19:00,Beautiful Chorus,Heart Chakra,178368
2023-08-11 01:35,Beautiful Chorus,Heart Chakra,286122
2023-08-11 01:37,Beautiful Chorus,Be Here Now,117034
2023-08-11 21:40,Beautiful Chorus,Be Here Now,1920
2023-08-11 21:43,Beautiful Chorus,Be Here Now,143174
2023-08-11 21:49,Beautiful Chorus,Faith’s Hymn,379506
2023-08-11 21:54,Beautiful Chorus,Root Chakra,281747
2023-08-11 21:59,Beautiful Chorus,Heart Chakra,279794
2023-08-11 22:01,Beautiful Chorus,Be Here Now,144764
2023-08-11 22:07,Beautiful Chorus,Faith’s Hymn,379784
2023-08-11 22:12,Beautiful Chorus,Root Chakra,281704
2023-08-11 22:17,Beautiful Chorus,Heart Chakra,279986
2023-08-11 22:19,Beautiful Chorus,Be Here Now,144772
2023-08-11 22:26,Beautiful Chorus,Faith’s Hymn,379784
2023-08-11 22:30,Beautiful Chorus,Root Chakra,281821
2023-08-11 22:35,Beautiful Chorus,Heart Chakra,279922
2023-08-11 22:37,Beautiful Chorus,Be Here Now,144772
2023-08-11 22:44,Beautiful Chorus,Faith’s Hymn,379784
2023-08-11 22:48,Beautiful Chorus,Root Chakra,281815
2023-08-11 22:53,Beautiful Chorus,Heart Chakra,279872
2023-08-11 22:56,Beautiful Chorus,Be Here Now,144675
2023-08-11 23:02,Beautiful Chorus,Faith’s Hymn,379629
2023-08-11 23:07,Beautiful Chorus,Root Chakra,281937
2023-08-11 23:11,Beautiful Chorus,Heart Chakra,279832
2023-08-11 23:14,Beautiful Chorus,Be Here Now,144772
2023-08-11 23:20,Beautiful Chorus,Faith’s Hymn,379784
2023-08-11 23:25,Beautiful Chorus,Root Chakra,281859
2023-08-11 23:30,Beautiful Chorus,Heart Chakra,279889
2023-08-11 23:32,Beautiful Chorus,Be Here Now,144772
2023-08-11 23:35,Beautiful Chorus,Faith’s Hymn,193181
2023-08-11 23:40,Beautiful Chorus,Root Chakra,281683
2023-08-11 23:42,Beautiful Chorus,Heart Chakra,125959
2023-08-11 23:43,Beautiful Chorus,Be Here Now,61960
2023-08-11 23:49,Beautiful Chorus,Faith’s Hymn,379784
2023-08-11 23:52,Beautiful Chorus,Root Chakra,104606
2023-08-11 23:55,KB,Miracles,161729
2023-08-11 23:58,KB,Glory 2 Glory,187107
2023-08-12 00:01,KB,Danza,203070
2023-08-12 00:05,KB,Your Way,241441
2023-08-12 00:09,KB,Talk to Me Nice,207447
2023-08-12 00:13,KB,Graves,259950
2023-08-12 00:15,KB,Graves - Reprise,105320
2023-08-12 00:19,KB,Daddy,242851
2023-08-12 00:22,KB,Who the Son Sets Free,170018
2023-08-12 00:24,KB,King Jesus,167870
2023-08-12 00:27,KB,EZ,181166
2023-08-12 00:31,KB,Away,208251
2023-08-12 00:33,KB,Imagine That,142084
2023-08-12 00:37,KB,Remember Me / Baby Mama,231747
2023-08-12 00:41,KB,Intro to Glory,206550
2023-08-12 00:44,KB,Too God,167085
2023-08-12 00:46,KB,Miracles,161750
2023-08-12 00:49,KB,Glory 2 Glory,187106
2023-08-12 00:53,KB,Danza,203027
2023-08-12 00:57,KB,Your Way,241163
2023-08-12 01:00,KB,Talk to Me Nice,207449
2023-08-12 01:05,KB,Graves,259979
2023-08-12 01:06,KB,Graves - Reprise,105350
2023-08-12 01:10,KB,Daddy,242856
2023-08-12 01:13,KB,Who the Son Sets Free,170008
2023-08-12 01:16,KB,King Jesus,167872
2023-08-12 01:19,KB,EZ,180910
2023-08-12 01:23,KB,Away,208382
2023-08-12 01:25,KB,Imagine That,141959
2023-08-12 01:29,KB,Remember Me / Baby Mama,231891
2023-08-12 01:32,KB,Intro to Glory,206467
2023-08-12 01:35,KB,Too God,167016
2023-08-12 01:38,KB,Miracles,161751
